dimension,judge,model,beta,theta,optimizer_success,n_comparisons
newsworthiness,gpt-5-mini,GPT4o-mini,0.07909848143878742,1.0823109043571164,True,15000
newsworthiness,gpt-5-mini,gemma-2-9b__checkpoint-2500-gen0-inputs-refs-preds-2500-examples,-0.15401582054468538,0.8572584586084241,True,15000
newsworthiness,gpt-5-mini,gpt-4o-mini-elaborate__inputs-refs-preds-2500-examples,0.7497144936500993,2.1163956859394193,True,15000
newsworthiness,gpt-5-mini,viking-13b__checkpoint-3500-gen0-inputs-refs-preds-2500-examples,-0.6747971545442014,0.5092597111494144,True,15000
newsworthiness,google/gemini-2.5-flash-preview-05-20,GPT4o-mini,0.02787127983174384,1.02826331767521,True,15000
newsworthiness,google/gemini-2.5-flash-preview-05-20,gemma-2-9b__checkpoint-2500-gen0-inputs-refs-preds-2500-examples,-0.24744970811490183,0.7807894871987032,True,15000
newsworthiness,google/gemini-2.5-flash-preview-05-20,gpt-4o-mini-elaborate__inputs-refs-preds-2500-examples,0.8974843092130861,2.4534232867935426,True,15000
newsworthiness,google/gemini-2.5-flash-preview-05-20,viking-13b__checkpoint-3500-gen0-inputs-refs-preds-2500-examples,-0.6779058809299281,0.5076790202888761,True,15000
newsworthiness,anthropic/claude-3-5-haiku-20241022,GPT4o-mini,0.05607679353105767,1.0576789035157208,True,15000
newsworthiness,anthropic/claude-3-5-haiku-20241022,gemma-2-9b__checkpoint-2500-gen0-inputs-refs-preds-2500-examples,-0.247559546966643,0.7807037308877512,True,15000
newsworthiness,anthropic/claude-3-5-haiku-20241022,gpt-4o-mini-elaborate__inputs-refs-preds-2500-examples,0.8387219273918519,2.313408382649439,True,15000
newsworthiness,anthropic/claude-3-5-haiku-20241022,viking-13b__checkpoint-3500-gen0-inputs-refs-preds-2500-examples,-0.6472391739562666,0.5234890457280595,True,15000
newsworthiness,mistral-medium-latest,GPT4o-mini,0.054926461115558115,1.056462920714122,True,15000
newsworthiness,mistral-medium-latest,gemma-2-9b__checkpoint-2500-gen0-inputs-refs-preds-2500-examples,-0.23036564885811678,0.794243135306579,True,15000
newsworthiness,mistral-medium-latest,gpt-4o-mini-elaborate__inputs-refs-preds-2500-examples,0.8092482198796398,2.246218689209378,True,15000
newsworthiness,mistral-medium-latest,viking-13b__checkpoint-3500-gen0-inputs-refs-preds-2500-examples,-0.6338090321370812,0.530567000434248,True,15000
hygiene,gpt-5-mini,GPT4o-mini,0.22647268708543528,1.2541683543729847,True,15000
hygiene,gpt-5-mini,gemma-2-9b__checkpoint-2500-gen0-inputs-refs-preds-2500-examples,-0.20519917082787603,0.814485078588035,True,15000
hygiene,gpt-5-mini,gpt-4o-mini-elaborate__inputs-refs-preds-2500-examples,0.19947685016580372,1.2207639486208732,True,15000
hygiene,gpt-5-mini,viking-13b__checkpoint-3500-gen0-inputs-refs-preds-2500-examples,-0.22075036642336293,0.8019168406748827,True,15000
hygiene,google/gemini-2.5-flash-preview-05-20,GPT4o-mini,0.19929044600314072,1.220536414346548,True,15000
hygiene,google/gemini-2.5-flash-preview-05-20,gemma-2-9b__checkpoint-2500-gen0-inputs-refs-preds-2500-examples,-0.18180585660850407,0.8337631943180436,True,15000
hygiene,google/gemini-2.5-flash-preview-05-20,gpt-4o-mini-elaborate__inputs-refs-preds-2500-examples,0.16614707739438506,1.1807467501085216,True,15000
hygiene,google/gemini-2.5-flash-preview-05-20,viking-13b__checkpoint-3500-gen0-inputs-refs-preds-2500-examples,-0.1836316667890217,0.8322422898536491,True,15000
hygiene,anthropic/claude-3-5-haiku-20241022,GPT4o-mini,0.38430425081429076,1.4685921940870637,True,15000
hygiene,anthropic/claude-3-5-haiku-20241022,gemma-2-9b__checkpoint-2500-gen0-inputs-refs-preds-2500-examples,-0.12464468438845688,0.8828105232250775,True,15000
hygiene,anthropic/claude-3-5-haiku-20241022,gpt-4o-mini-elaborate__inputs-refs-preds-2500-examples,0.09332358669620178,1.0978169167481069,True,15000
hygiene,anthropic/claude-3-5-haiku-20241022,viking-13b__checkpoint-3500-gen0-inputs-refs-preds-2500-examples,-0.35298315312203576,0.7025890297091811,True,15000
hygiene,mistral-medium-latest,GPT4o-mini,0.3876187430100212,1.4734679072460257,True,15000
hygiene,mistral-medium-latest,gemma-2-9b__checkpoint-2500-gen0-inputs-refs-preds-2500-examples,-0.1449009571049592,0.8651079716657818,True,15000
hygiene,mistral-medium-latest,gpt-4o-mini-elaborate__inputs-refs-preds-2500-examples,0.16728784251404155,1.1820944733878926,True,15000
hygiene,mistral-medium-latest,viking-13b__checkpoint-3500-gen0-inputs-refs-preds-2500-examples,-0.4100056284191036,0.6636465148450853,True,15000
